date,ticker,source,title,text,url,language,published_at
2026-06-03,EBEBK,KAP,EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel),EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Denetimden Sorumlu Komite Görev ve Çalışma Esasları Dokümanında Değişiklik,https://www.kap.org.tr/tr/Bildirim/1612733,tr,2026-06-03T18:50:19+00:00
2026-06-03,EGEEN,KAP,EGE ENDÜSTRİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),EGE ENDÜSTRİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yatırımcı Tazmin Merkezinden 03.06.2026 tarihinde şirketimize tebliğ edilen yazı hk,https://www.kap.org.tr/tr/Bildirim/1612669,tr,2026-06-03T17:44:11+00:00
2026-06-03,EMPAE,KAP,EMPA ELEKTRONİK SANAYİ VE TİCARET A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri,EMPA ELEKTRONİK SANAYİ VE TİCARET A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri. Olağan Dışı Fiyat ve Miktar Hareketleri Olağandışı Fiyat ve Miktar Hareketi Hakkında,https://www.kap.org.tr/tr/Bildirim/1612550,tr,2026-06-03T16:16:40+00:00
2026-06-03,ENERY,KAP,ENERYA ENERJİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,ENERYA ENERJİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim 03.06.2026 Tarihli Pay Geri Alım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1612720,tr,2026-06-03T18:31:07+00:00
2026-06-03,ENJSA,KAP,ENERJİSA ENERJİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),ENERJİSA ENERJİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRSENSA32710 ISIN Kodlu Tahvilin 5. Kupon Faiz Ödemesi.,https://www.kap.org.tr/tr/Bildirim/1612452,tr,2026-06-03T14:08:35+00:00
2026-06-03,ENPRA,KAP,ENPARA BANK A.Ş. - Özel Durum Açıklaması (Genel),"ENPARA BANK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Takipteki Kredi Portföyünden Satış GLCVY, ISTVY",https://www.kap.org.tr/tr/Bildirim/1612668,tr,2026-06-03T17:43:35+00:00
2026-06-03,ESEN,KAP,ESENBOĞA ELEKTRİK ÜRETİM A.Ş. - Özel Durum Açıklaması (Genel),ESENBOĞA ELEKTRİK ÜRETİM A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Margün Enerji Üretim Sanayi ve Ticaret A.Ş. Paylarına İlişkin Hızlandırılmış Talep Toplama Sürecinde Fiyatın Belirlenmesi MAGEN,https://www.kap.org.tr/tr/Bildirim/1612229,tr,2026-06-03T08:55:20+00:00
2026-06-03,ETYAT,KAP,EURO TREND YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"EURO TREND YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BİAŞ'da oluşan ağırlıklı ortalama fiyatın,pay başına net aktif değerin 2 katını aşması",https://www.kap.org.tr/tr/Bildirim/1612582,tr,2026-06-03T16:45:21+00:00
2026-06-03,EUKYO,KAP,EURO KAPİTAL YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"EURO KAPİTAL YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BİAŞ'da oluşan ağırlıklı ortalama fiyatın,pay başına net aktif değerin 2 katını aşması",https://www.kap.org.tr/tr/Bildirim/1612583,tr,2026-06-03T16:46:00+00:00
2026-06-03,EUYO,KAP,EURO MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"EURO MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) BİAŞ'da oluşan ağırlıklı ortalama fiyatın,pay başına net aktif değerin 2 katını aşması",https://www.kap.org.tr/tr/Bildirim/1612581,tr,2026-06-03T16:44:43+00:00
